Date,Portfolio,Return,Sharpe,Drawdown,EqualWeight_Cum,Benchmark_Cum,EqualWeight_Return,Benchmark_Return
2024-11-28,9411.264671919123,-0.010449861416457191,-3.279970018918967,-0.09022566540227163,9389.92380793287,9421.047083517993,-0.00919357981272711,-0.014861029054492936
2024-11-29,9533.093931648344,0.012945046598543761,-2.37979559660969,-0.07844859424674491,9490.786487299074,9506.514840941543,0.010741586559093602,0.009072001940535257
2024-12-02,9569.72712405355,0.003842739059099109,-1.5943760987760573,-0.0749073126648891,9556.241699222772,9563.618764465451,0.006896711037730354,0.006006820004948565
2024-12-03,9654.016298719975,0.008807897401229012,-1.5658933902455088,-0.06675919118821412,9633.24400616674,9634.96346703107,0.008057802362850535,0.007460011144599932
2024-12-04,9684.062348777486,0.003112284993914435,-1.0870143504491414,-0.06385467982324061,9634.89734778511,9639.020719456343,0.00017162874908084353,0.00042109681465385407
2024-12-05,9765.459256960214,0.008405244127016901,-0.08295333125938087,-0.05598614986879059,9742.030771530004,9733.944114098584,0.011119311382131205,0.009847825562885104
2024-12-06,9741.719919948682,-0.002430949368265452,0.30433358922305637,-0.05828099974140096,9736.679425272087,9721.889311567436,-0.0005493050046152488,-0.0012384293961259507
2024-12-09,9681.28474256531,-0.006203748196416078,0.21672446386070401,-0.064123187290786,9713.76472439625,9698.724577731813,-0.002353441032099932,-0.0023827399277279726
2024-12-10,9683.567829803513,0.00023582482066286534,0.6034173908577961,-0.06390248430926629,9694.165784114311,9695.19900773132,-0.002017646179211495,-0.0003635086213900074
2024-12-11,9666.553428634577,-0.001757038466397612,-0.22737485237008956,-0.06554724365263419,9687.857382502993,9707.70700989806,-0.0006507420805260906,0.0012901233029631864
2024-12-12,9574.02822699742,-0.009571684708541098,-1.2715745351867875,-0.07449153081141832,9660.58034731473,9671.029386418473,-0.0028155900847101904,-0.003778196379659149
2024-12-13,9663.045221486833,0.009297757681390384,-0.3202641721578857,-0.06588637733282833,9751.813779378112,9757.542042152949,0.009443887301112402,0.008945547808588916
2024-12-16,9596.89828998764,-0.006845350506288587,-0.5428999585165054,-0.07228071249268404,9704.43592245405,9718.126754321165,-0.0048583635819883925,-0.004039468921733236
2024-12-17,9492.616212332197,-0.010866227243883426,-1.5033466860063014,-0.08236152108927217,9593.886770213967,9587.23592849756,-0.01139161030310831,-0.013468730047733413
2024-12-18,9416.249229915258,-0.008044882539096843,-1.136807767483894,-0.08974381486546447,9516.828777439763,9533.205144777658,-0.008031988975880554,-0.005635699812006956
2024-12-19,9351.517209492324,-0.0068745016027488524,-2.0637744295039995,-0.09600137246908388,9405.141575953081,9435.839550401333,-0.01173575821301352,-0.010213311567061067
2024-12-20,9253.321901939513,-0.010500468036687931,-2.8885514819684164,-0.10549378116268199,9251.074846025336,9292.3622396218,-0.016381117571016693,-0.01520556915080562
2024-12-23,9330.515785476447,0.008342288786122854,-1.6828487152602492,-0.09803155196415832,9293.533494870186,9357.738403013733,0.004589590890953588,0.0070354729729729115
2024-12-24,9298.49001967422,-0.0034323682139928875,-1.8448757136825313,-0.10112743979522104,9267.583072824558,9347.574881814147,-0.0027923095192965196,-0.0010861087115143775
2024-12-26,9308.032815454491,0.0010262737025131632,-1.575690392860627,-0.10020495052477228,9303.149682796502,9356.458056335248,0.0038377438532205847,0.0009503186263191132
2024-12-27,9306.396217283787,-0.0001758264289728564,-1.066037928554014,-0.10036315827512896,9312.587893227728,9381.356336484952,0.0010145177443161189,0.002661079652128029
2024-12-30,9240.691392302731,-0.007060179197940124,-0.8808116955271594,-0.10671475559077542,9311.392641322194,9314.975285615794,-0.00012834798653595298,-0.007075847935867907
2024-12-31,9264.947977978243,0.0026249751934920825,-0.25249022742584126,-0.10436990398348868,9312.745942290328,9314.9360442212,0.00014533819163934118,-4.212721278373799e-06
2025-01-01,9258.995050318428,-0.0006425214338995756,-0.2791115809478189,-0.10494536551702474,9348.572569450811,9353.582662382425,0.0038470529940894177,0.004148887118253564
2025-01-02,9408.71988006834,0.016170743038118694,0.3275753326800044,-0.09047166701772341,9558.745028497959,9529.187133746978,0.022481770076209107,0.018774033191665485
2025-01-03,9449.136460682079,0.0042956513881722246,1.2487624053526918,-0.08656465037156613,9518.810432317188,9456.7390554981,-0.0041778074487509535,-0.007602755327609123
2025-01-06,9337.16104832425,-0.011850332866263377,-0.8245215493046902,-0.09738916331647476,9339.18775421328,9303.609900526908,-0.018870286301119372,-0.016192595996625703
2025-01-07,9436.090966675634,0.010595288850580442,-1.3666557988018306,-0.08782574078214865,9372.579403762895,9339.794313537199,0.0035754340129365084,0.0038892874268343647
2025-01-08,9421.71555733943,-0.001523449634702816,-1.0768751474807055,-0.08921539232413941,9360.53818901981,9332.328445856103,-0.0012847279520781778,-0.0007993610384197103
2025-01-09,9347.870723443319,-0.007837726945448514,-1.6237202209129082,-0.09635387338522025,9281.90107023241,9268.33111734869,-0.008400918536889389,-0.006857594959147506
2025-01-10,9235.64756241762,-0.012005211063120259,-1.7127051917053675,-0.10720233586160177,9212.745607697068,9230.905599054508,-0.007450570956539156,-0.004037999702463213
2025-01-13,9076.510499978158,-0.017230742226136294,-3.664218282361454,-0.12258590227246709,9010.801886226938,9094.77489289407,-0.021920036661102368,-0.014747275302477436
2025-01-14,9128.528445530827,0.005731051107448751,-3.5179612963412197,-0.11755739723599463,9143.080027249136,9130.27065790121,0.01467995220540649,0.003902874499386977
2025-01-15,9135.808960035636,0.0007975562050611451,-4.154801596282181,-0.11685359966254999,9175.826826769326,9144.90538976707,0.0035815938854952666,0.0016028803979861728
2025-01-16,9191.276440391923,0.006071436103680443,-3.9158207519397616,-0.11149163272270582,9238.445679307588,9183.749753779477,0.006824328065519021,0.004247650725383689
2025-01-17,9206.609663671576,0.0016682365478932612,-4.476625769739292,-0.11000939059130486,9232.026445278512,9140.965861525576,-0.0006948391809516925,-0.004658651792672774
2025-01-20,9271.77467429543,0.00707806814934166,-3.746558048102562,-0.10370997640563605,9298.589025670133,9196.730191559554,0.007209964224665201,0.006100485537167577
2025-01-21,9135.135758111655,-0.014737083350675532,-4.149775353409038,-0.11691867718972515,9129.699542516015,9070.626046437184,-0.018162915114096782,-0.013711845677293555
2025-01-22,9160.805916774845,0.0028100467626215324,-3.9673949600829235,-0.11443717737743056,9155.432687880493,9122.115372777853,0.0028186190843017952,0.0056764909144164655
2025-01-23,9185.216781727117,0.002664707141930676,-3.6674842620682324,-0.11207741179935998,9195.968290398507,9141.813013985318,0.0044274917308576535,0.0021593282262408753
2025-01-24,9167.39694661252,-0.0019400560202396037,-3.2350233411356886,-0.11380003136210534,9127.861687662189,9097.237098045003,-0.007406137188122698,-0.004876047658393667
2025-01-27,9111.014707286617,-0.006150299769307846,-4.345062939510981,-0.11925042682477956,9002.095539125454,8993.608269315993,-0.013778270622431497,-0.011391241935562957
2025-01-28,9077.452985500026,-0.0036836425870050487,-4.159746457492198,-0.1224947934610143,9037.23682517886,9044.073472201699,0.003903678415839093,0.005611229817278129
2025-01-29,9153.091892418086,0.008332613458740312,-2.87314901248706,-0.11518288176689288,9164.76848504199,9125.168507165012,0.01411179792343308,0.008966649288351114
2025-01-30,9218.74603480231,0.0071728923030486905,-1.8539204325594651,-0.10883618386991284,9170.08567438722,9159.206185059333,0.0005801771592927321,0.003730087599762788
2025-01-31,9345.118887102008,0.013708247501625408,-0.4718740287941789,-0.09661988971390852,9278.566320537753,9261.20072511941,0.011829839982142161,0.011135740150325812
2025-02-01,9331.648800119838,-0.0014414034904105997,0.10741331437752351,-0.09792202495804234,9290.33509910548,9250.85946348549,0.0012683832998720613,-0.0011166221250199504
2025-02-03,9222.967011934092,-0.011646579346658437,-1.180724596123683,-0.10842814767124151,9242.03910504148,9203.151930368831,-0.005198520133966959,-0.005157091976693451
2025-02-04,9355.320847510455,0.014350461777115978,-0.034660122752568544,-0.09563367988284514,9395.504511967563,9352.144580686456,0.01660514581055701,0.016189306820631133
2025-02-05,9327.804938194857,-0.0029412042370433886,-0.2775129274146045,-0.09829360593541299,9378.940926551551,9335.224614664887,-0.001762926662949481,-0.001809207062143936
2025-02-06,9240.928886230859,-0.009313665169847683,-0.820896636560155,-0.10669179737124129,9325.437242907865,9298.606237996742,-0.0057046615457636415,-0.003922602634608197
2025-02-07,9208.88915607355,-0.003467154714830491,-0.6101463705423438,-0.10978903511778232,9332.236624520714,9281.508531540841,0.0007291220170958327,-0.0018387386257991967
2025-02-10,9107.98359583114,-0.010957408492191498,-1.399757726017357,-0.1195434403042247,9246.808966171806,9211.247199241634,-0.009154039035448609,-0.007570033692307909
2025-02-11,8984.201744915232,-0.013590478025516332,-2.0926672333284917,-0.13150926583119193,9123.232141329765,9089.201075983643,-0.013364267099507558,-0.013249684936046169
2025-02-12,8977.950169625807,-0.0006958409291024353,-3.2621699722858954,-0.1321135972305728,9116.869262928692,9078.741320726836,-0.0006974368625619658,-0.0011507892904301098
2025-02-13,8982.564843763226,0.0005140008632519206,-3.5172914657471677,-0.13166750287034476,9122.565438410991,9073.28522800019,0.0006247951262678004,-0.0006009745771905495
2025-02-14,8898.091688358505,-0.009404124197708594,-3.402075712309128,-0.1398334095182585,9024.137347008918,9033.042793125516,-0.010789518810973609,-0.004435266153706374
2025-02-17,8953.832473333929,0.00626435273176031,-3.749314503914712,-0.1344450225874053,9054.566004406312,9044.959866056033,0.0033719186917604404,0.0013192755977626813
2025-02-18,8949.547948537956,-0.000478512950597611,-3.681745685906919,-0.1348592018535515,9044.743269227793,9039.366043728756,-0.0010848377684517267,-0.0006184463402948426
2025-02-19,8943.069600610777,-0.0007238743190640072,-3.262294726193975,-0.13548545505970416,9039.760297732877,9034.480874821484,-0.0005509245919526754,-0.0005404326900405598
2025-02-20,8947.645659458358,0.0005116877148387874,-2.5346181667267333,-0.1350430935877588,9059.011299560285,9026.700306544535,0.0021295920680814064,-0.0008612081186238907
2025-02-21,8886.252904638844,-0.006861330584165022,-1.978192305426675,-0.14097784886370993,8990.562573935673,8980.509337913029,-0.007555871536216669,-0.005117148798882476
2025-02-24,8804.81589279065,-0.009164381514021913,-3.0054664476850657,-0.14885025558571865,8892.422870812361,8884.955772639969,-0.010915857858308693,-0.010640105330068539
2025-02-25,8790.817611037071,-0.0015898437768630202,-3.176107179918752,-0.15020345071005423,8916.876910066938,8882.67130792337,0.0027499860960103727,-0.00025711604818956513
2025-02-27,8794.989304907935,0.0004745512937985852,-3.6248515664432146,-0.14980017865812326,8901.962132861114,8881.686425862998,-0.0016726458552979162,-0.00011087678764998277
2025-02-28,8608.664835164845,-0.021185298046822287,-4.741650239229622,-0.16781191527260608,8686.483773319456,8716.087740680548,-0.02420571513624281,-0.018644959666695105
2025-03-03,8598.927081615995,-0.0011311572392821217,-5.389662550493476,-0.16875325084908985,8707.677606481744,8713.96101098143,0.0024398633227617848,-0.00024400049223838316
2025-03-04,8600.426711597052,0.00017439733664720508,-4.598023810910907,-0.16860828362994124,8707.701218210475,8699.522486088536,2.711598866977352e-06,-0.0016569416451024388
2025-03-05,8691.30090863123,0.010566242825096356,-3.9195150951382933,-0.15982359687200165,8858.612271676902,8799.842726645978,0.017330756956936585,0.011531695069225467
2025-03-06,8810.34562901329,0.013696996759580256,-3.0220126257521747,-0.14831570340088154,8940.40510632225,8881.547926823258,0.009233143085724684,0.009284847776867
2025-03-07,8766.438541607768,-0.004983582852973693,-3.2026490142192614,-0.1525601426575599,8920.632750085504,8884.621066627265,-0.0022115727421305395,0.00034601398645017767
2025-03-10,8716.905510691146,-0.005650302649305716,-3.174868393049994,-0.15734843432862924,8867.109103490826,8848.298924016342,-0.0059999831956051375,-0.004088203913091726
2025-03-11,8795.188561570421,0.008980601061152158,-2.3304399803538365,-0.14978091678377936,8884.335902555858,8863.111396316534,0.001942775132681041,0.0016740474556060647
2025-03-12,8776.873590625164,-0.0020823852515547752,-3.0285107855876823,-0.15155140046325927,8857.363489553694,8852.316935047022,-0.0030359515103887003,-0.0012179087892316698
2025-03-13,8785.538088683094,0.0009871964052420973,-3.471064376713842,-0.15071381505576387,8824.602848821676,8823.439885261232,-0.0036986898833557126,-0.003262089461738671
2025-03-17,8847.426008122913,0.007044294705128991,-4.057313113713863,-0.144731192880022,8890.599917995884,8867.38563057073,0.007478758002465845,0.004980568336268254
2025-03-18,8847.426008122913,0.0,-3.9589896639826794,-0.144731192880022,8891.464143689187,8995.637280248184,9.720667910753559e-05,0.01446329899483545
2025-03-19,9037.471836233668,0.021480352357428276,-1.6088663829568368,-0.1263597175427675,9090.973383946359,9024.513560594862,0.022438288793952557,0.0032100316461272094
2025-03-20,9159.575053182714,0.013510771503541717,-1.6680764865050748,-0.11455616331019833,9190.143021288579,9136.022215245966,0.01090858295959192,0.012356195589090069
2025-03-21,9270.196038217924,0.01207708702564468,-0.74113191675149,-0.10386258103817501,9272.354100628643,9198.956178903818,0.008945571265825356,0.0068885519512889015
2025-03-24,9354.108283007306,0.009051830667166036,0.3283640196004506,-0.0957508968672213,9394.354848393386,9320.273643324956,0.01315747289638904,0.013188177230298859
2025-03-25,9321.026023025552,-0.0035366556576913594,0.3242736247392653,-0.09894891457377812,9359.162187832355,9324.331665189336,-0.0037461498026180574,0.00043539728764163677
2025-03-26,9235.89342123384,-0.009133393854003706,0.43413616698480445,-0.10717856901955332,9288.674730583736,9252.71073398335,-0.0075313853776632295,-0.007681079328545448
2025-03-27,9271.29193885992,0.0038327117920930968,1.5238796050128407,-0.10375664179280107,9366.501738650728,9294.11502191362,0.008378698826727218,0.004474827877002596
2025-03-28,9305.259934058653,0.003663782288675327,1.7904910968166756,-0.1004730012506586,9322.034093850969,9265.5142007682,-0.004747518982061845,-0.0030773044101545244
2025-04-01,9172.793405481802,-0.014235661283571985,0.8410614683679583,-0.11327836292028229,9203.952492644892,9126.192630619977,-0.012666935136395276,-0.015036571865236992
2025-04-02,9268.939533420771,0.010481662857631947,2.0099781847534546,-0.10398404567184534,9280.751403787299,9191.84502265228,0.008344122941071093,0.0071938424586863725
2025-04-03,9305.712552765439,0.003967338357540971,1.8822617156188097,-0.10042924720727059,9274.380118256922,9159.442402866,-0.0006865053542728371,-0.0035251486188494496
2025-04-04,9122.59147426263,-0.01967835106279834,0.6929713349481064,-0.11813131628655174,9116.42720810537,9023.27245531097,-0.01703110160867967,-0.014866619775066536
2025-04-07,8923.177990674903,-0.02185930216762717,-0.4153329017681925,-0.13740835031601173,8839.026945904196,8730.624753779477,-0.030428615933503,-0.03243254628305536
2025-04-08,9091.484533717598,0.018861726530455935,0.47530943606870146,-0.12113838251221738,9005.964648966903,8878.061598217357,0.018886434455329303,0.016887318902814252
2025-04-09,9048.053394806197,-0.004777122894542536,0.5763070887525099,-0.12533681246625294,8937.598546591527,8824.208554931789,-0.0075912026129503745,-0.006065856008070525
2025-04-11,9227.173612460905,0.019796547372004793,1.89222662243137,-0.10802150123969247,9104.104442624455,8993.372051509325,0.018629824909335124,0.019170387409190415
2025-04-15,9355.294875355723,0.01388521212192171,2.561459002016175,-0.09563619057621234,9283.823887620663,9190.348463583978,0.01974048585765098,0.02190239778210845
2025-04-16,9419.810121538661,0.006896121078223588,2.8457452293878114,-0.08939958824766225,9338.386466658669,9233.150822376512,0.005877166531644587,0.004657316201027051
2025-04-17,9609.6991103443,0.020158473085508513,4.899195539731017,-0.07104327435569979,9490.790762524934,9396.42503200866,0.016320195829376143,0.017683476937954135
2025-04-21,9669.985844005017,0.006273529791980983,5.26062390883519,-0.06521543666190927,9612.226029641944,9504.328864430976,0.012795063146529808,0.011483498464016417
2025-04-22,9710.530475062464,0.0041928325140810855,5.461044555120035,-0.06129604155108428,9627.115628659336,9520.756389422359,0.0015490271422534901,0.0017284255654137493
2025-04-23,9780.806431182516,0.0072370872323121276,5.32754938929398,-0.05450255911847274,9720.993660052829,9584.458253311659,0.009751418287116549,0.006690840652122221
2025-04-24,9699.777269481092,-0.008284507240946152,4.261591625475467,-0.062335539513751856,9685.537189418677,9552.055633525379,-0.003647412175553249,-0.0033807460922566923
2025-04-25,9631.134261505656,-0.007076761256303272,4.141020932243554,-0.06897116703913347,9548.839774833883,9470.36966932584,-0.01411356044702754,-0.00855166336268387
2025-04-28,9756.685268484722,0.013035952315697071,5.012547225233336,-0.056834319568116486,9661.974882656817,9584.281282316435,0.011848047562919807,0.012028211882747275
2025-04-29,9680.780035019065,-0.007779817773854037,4.1721950792237115,-0.0641719766924296,9653.00939170757,9587.215923080705,-0.0009279149509423127,0.0003061930965739812
2025-04-30,9680.148668565633,-6.521855172278673e-05,4.275383548323763,-0.06423301004077131,9605.529258020562,9586.526505638443,-0.004918687194875802,-7.191007773188485e-05
2025-05-02,9628.56808373814,-0.005328490976072568,3.9473118075096956,-0.06921923600247568,9594.476602868861,9591.45091594031,-0.0011506555083857974,0.0005136803511647248
2025-05-05,9629.87603088411,0.00013584025522731056,3.633848574349362,-0.06909279850593344,9702.19796532817,9636.539278327664,0.011227435004333437,0.004700890697612925
2025-05-06,9581.477617812612,-0.005025860448907056,3.3793574566504225,-0.07377140819152525,9633.78147092385,9604.412117742644,-0.007051648981891761,-0.0033338898599493128
2025-05-07,9579.7049319115,-0.00018501174576849373,2.5085850774796445,-0.07394277136027635,9642.518884076697,9618.121983798683,0.0009069557140378904,0.0014274549954715887
2025-05-08,9514.58436679293,-0.006797763144211643,1.5506282093258723,-0.08023788905855424,9568.17805649857,9562.732370611113,-0.007709689602049246,-0.005758880297096702
2025-05-09,9468.858872234143,-0.004805832056981242,0.7431305061420097,-0.08465811129611336,9501.713278688338,9458.019402176582,-0.006946440316825905,-0.0109501096942064
2025-05-12,9682.113821058514,0.02252171583734406,1.32721001290973,-0.0640430413847066,9855.174852984095,9819.155648298609,0.03719977270715428,0.038183073090219954
2025-05-13,9613.091006669296,-0.007128899294603756,1.1536093120339859,-0.07071538428675869,9756.788034121753,9682.710241542318,-0.009983264663492995,-0.01389583907654357
2025-05-14,9632.46974733176,0.002015869885036805,1.6912658639146139,-0.06884206741531441,9808.518486170458,9717.595071896383,0.005301996094184893,0.0036027960647213586
2025-05-15,9745.936631502638,0.011779625282738106,2.035808536259152,-0.05787337589041776,9968.36955259208,9873.284920224545,0.016297167268125592,0.01602143814146184
2025-05-16,9761.852566338139,0.0016330841700792124,1.9431279240928783,-0.05633480381437435,9992.622062649018,9856.621177426496,0.00243294652440249,-0.0016877607536591732
2025-05-19,9753.742428789605,-0.0008307990203108718,2.6510276506103545,-0.05711879993486691,9952.494338046488,9827.330169399705,-0.004015735244558116,-0.0029717088137536374
2025-05-20,9673.838806743228,-0.008192098841007918,1.7532370691931887,-0.0648429759211286,9833.352273770786,9724.29226990692,-0.011971075815662039,-0.010484831354666824
2025-05-21,9725.46229714609,0.0053364017567542905,1.8162178371797526,-0.05985260233499301,9875.763252523557,9775.328396611998,0.004312972582696381,0.00524831270888626
2025-05-22,9622.070156360895,-0.010631077230697374,2.3480473985987205,-0.06984738192780886,9793.375589703883,9695.060508691577,-0.008342409666272789,-0.008211272774042211
2025-05-23,9667.44630845631,0.004715840911367602,4.039763293560237,-0.06546093015768828,9886.400469053333,9790.968785394192,0.009498755408426495,0.009892488718005854
2025-05-26,9720.030030442727,0.005439256687717053,3.4755655216818995,-0.0603777322721156,9938.223091268212,9849.273803368289,0.00524180892500713,0.005954979456279652
2025-05-27,9665.955275253345,-0.005563229230776342,3.422197710258779,-0.06560506633782771,9862.735563111139,9780.351295119903,-0.007595676557451996,-0.0069977248703164685
2025-05-28,9642.434712482076,-0.00243334074092874,2.2914967225023144,-0.06787876759802525,9861.93658753537,9751.297274338891,-8.100953033317962e-05,-0.0029706520659956714
2025-05-29,9685.722193731206,0.004489268793605955,1.7772788281137175,-0.0636942248375455,9900.56101772126,9783.26669990643,0.003916515771832244,0.003278479228775888
